agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker,bucket_time,create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
80269848,0.0864,253.0,262024625,262024626,2026-01-02 05:35:58.934,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269849,0.0864,1575.0,262024627,262024627,2026-01-02 05:36:00.496,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269850,0.0864,1049.0,262024628,262024629,2026-01-02 05:36:01.086,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269851,0.0864,926.0,262024630,262024630,2026-01-02 05:36:01.430,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269852,0.0864,6613.0,262024631,262024635,2026-01-02 05:36:01.665,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269853,0.0863,1158.0,262024636,262024636,2026-01-02 05:36:17.638,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269854,0.0863,28069.0,262024637,262024645,2026-01-02 05:36:21.155,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269855,0.0862,2628.0,262024646,262024650,2026-01-02 05:36:23.653,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269856,0.0861,353.0,262024651,262024651,2026-01-02 05:36:24.953,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269857,0.0862,19187.0,262024652,262024658,2026-01-02 05:36:25.128,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269858,0.0862,11264.0,262024659,262024662,2026-01-02 05:36:25.398,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269859,0.0862,343.0,262024663,262024663,2026-01-02 05:36:29.110,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269860,0.0862,10559.0,262024664,262024670,2026-01-02 05:36:30.011,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269861,0.0863,24811.0,262024671,262024686,2026-01-02 05:36:30.224,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269862,0.0863,1719.0,262024687,262024687,2026-01-02 05:36:30.478,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269863,0.0863,4649.0,262024688,262024688,2026-01-02 05:36:37.396,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269864,0.0863,737.0,262024689,262024689,2026-01-02 05:36:41.120,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269865,0.0864,14177.0,262024690,262024692,2026-01-02 05:36:45.505,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269866,0.0864,60.0,262024693,262024693,2026-01-02 05:36:46.421,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269867,0.0864,8706.0,262024694,262024706,2026-01-02 05:36:50.729,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269868,0.0864,15417.0,262024707,262024711,2026-01-02 05:36:58.251,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269869,0.0863,578.0,262024712,262024713,2026-01-02 05:36:59.004,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269870,0.0863,1401.0,262024714,262024714,2026-01-02 05:37:00.262,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269871,0.0864,116.0,262024715,262024715,2026-01-02 05:37:01.006,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269872,0.0863,571.0,262024716,262024716,2026-01-02 05:37:09.290,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269873,0.0863,8207.0,262024717,262024723,2026-01-02 05:37:12.828,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269874,0.0862,20325.0,262024724,262024731,2026-01-02 05:37:22.450,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269875,0.0861,29675.0,262024732,262024740,2026-01-02 05:37:22.450,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269876,0.0862,608.0,262024741,262024741,2026-01-02 05:37:22.548,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269877,0.0861,503.0,262024742,262024742,2026-01-02 05:37:22.824,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269878,0.0861,190.0,262024743,262024743,2026-01-02 05:37:23.450,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269879,0.0861,550.0,262024744,262024745,2026-01-02 05:37:27.849,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269880,0.0862,6747.0,262024746,262024747,2026-01-02 05:37:30.812,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269881,0.0862,4810.0,262024748,262024752,2026-01-02 05:37:32.497,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269882,0.0862,1990.0,262024753,262024758,2026-01-02 05:37:40.031,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269883,0.0862,192.0,262024759,262024759,2026-01-02 05:37:43.040,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269884,0.0862,195.0,262024760,262024760,2026-01-02 05:37:43.120,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269885,0.0861,9286.0,262024761,262024767,2026-01-02 05:37:44.915,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269886,0.0861,11480.0,262024768,262024770,2026-01-02 05:37:48.445,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269887,0.0861,13824.0,262024771,262024776,2026-01-02 05:37:51.957,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269888,0.086,10106.0,262024777,262024778,2026-01-02 05:37:52.088,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269889,0.0861,725.0,262024779,262024779,2026-01-02 05:38:00.360,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269890,0.0861,227.0,262024780,262024780,2026-01-02 05:38:01.395,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269891,0.086,5292.0,262024781,262024781,2026-01-02 05:38:04.968,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269892,0.0861,4356.0,262024782,262024792,2026-01-02 05:38:10.016,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269893,0.0862,6124.0,262024793,262024800,2026-01-02 05:38:14.223,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269894,0.0863,1817.0,262024801,262024801,2026-01-02 05:38:15.729,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269895,0.0863,927.0,262024802,262024803,2026-01-02 05:38:26.325,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269896,0.0863,1854.0,262024804,262024808,2026-01-02 05:38:26.438,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269897,0.0863,3181.0,262024809,262024812,2026-01-02 05:38:26.545,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269898,0.0863,1159.0,262024813,262024813,2026-01-02 05:38:26.647,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269899,0.0863,6635.0,262024814,262024821,2026-01-02 05:38:27.131,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269900,0.0864,2928.0,262024822,262024830,2026-01-02 05:38:30.493,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269901,0.0864,6952.0,262024831,262024833,2026-01-02 05:38:33.173,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269902,0.0865,2314.0,262024834,262024834,2026-01-02 05:38:37.124,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269903,0.0865,21487.0,262024835,262024842,2026-01-02 05:38:42.736,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269904,0.0864,4112.0,262024843,262024846,2026-01-02 05:38:45.825,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269905,0.0865,655.0,262024847,262024849,2026-01-02 05:38:47.957,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269906,0.0865,18605.0,262024850,262024859,2026-01-02 05:38:48.621,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269907,0.0865,34831.0,262024860,262024861,2026-01-02 05:38:48.624,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269908,0.0865,289.0,262024862,262024863,2026-01-02 05:38:50.422,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269909,0.0866,620.0,262024864,262024864,2026-01-02 05:38:50.732,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269910,0.0866,5501.0,262024865,262024872,2026-01-02 05:38:51.683,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269911,0.0866,11476.0,262024873,262024879,2026-01-02 05:38:59.486,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269912,0.0866,13004.0,262024880,262024884,2026-01-02 05:39:00.432,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269913,0.0867,133.0,262024885,262024885,2026-01-02 05:39:01.099,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269914,0.0867,158.0,262024886,262024886,2026-01-02 05:39:01.266,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269915,0.0866,562.0,262024887,262024887,2026-01-02 05:39:04.745,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269916,0.0867,489.0,262024888,262024888,2026-01-02 05:39:05.349,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269917,0.0867,431.0,262024889,262024889,2026-01-02 05:39:06.066,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269918,0.0866,11642.0,262024890,262024895,2026-01-02 05:39:09.348,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269919,0.0865,761.0,262024896,262024898,2026-01-02 05:39:12.771,True,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269920,0.0865,267.0,262024899,262024900,2026-01-02 05:39:12.838,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
80269921,0.0865,123.0,262024901,262024902,2026-01-02 05:39:15.463,False,2026-01-02 05:35:00,2026-01-02 05:35:00,POPCATUSDT,50108377.0,4334893.232201951,1.80301275,1.537955,1.7913299,0.848654
